year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
2003,1,3,2,1,4214,4219,attached,665,0,TRUE,TRUE,TRUE,TRUE,21229,Williams Trail,,West Gregoryview,10750,917279
2008,3,2,2,1,1212,1262,attached,429,0,TRUE,FALSE,TRUE,TRUE,335,Lisa Estates,,West Gregoryview,10750,409249
2005,2,4,2,1,2073,2070,attached,432,0,TRUE,FALSE,TRUE,TRUE,12,Patrick Camp,,West Gregoryview,10750,536256
2005,2,3,2,1,1886,2030,attached,442,0,TRUE,FALSE,TRUE,TRUE,313,Felicia Gardens,,West Gregoryview,10750,493922
1978,1,3,1,1,1106,1116,attached,471,0,TRUE,FALSE,TRUE,TRUE,256,Francisco Spring,,Chadstad,10272,340575
1950,1,3,1,0,1058,1240,attached,580,0,FALSE,FALSE,FALSE,FALSE,57672,Medina Prairie,,Chadstad,10272,380646
1958,1,3,1,1,1020,1062,attached,407,0,FALSE,FALSE,TRUE,TRUE,5141,Leslie Shoals,,Chadstad,10272,307185
1953,1,3,1,1,1076,1134,attached,243,0,FALSE,FALSE,FALSE,FALSE,5665,Mcintyre Center,,Chadstad,10272,333898
2007,1,4,2,1,1750,1880,attached,479,0,FALSE,FALSE,TRUE,TRUE,11530,Victoria Court,,Chadstad,10272,440752
2011,1,4,2,0,1671,1704,attached,436,0,TRUE,FALSE,TRUE,TRUE,16804,Tracy Inlet,,Chadstad,10272,434073
1958,1,4,1,0,1739,1840,none,0,0,FALSE,FALSE,FALSE,FALSE,878,Valerie Circle,,Chadstad,10272,347259
1953,1,3,1,0,865,969,detached,442,0,FALSE,FALSE,FALSE,FALSE,21389,Hudson Dale,,Chadstad,10272,310529
1957,1,3,1,1,1043,1044,attached,437,0,FALSE,FALSE,FALSE,FALSE,12713,Fritz Union,,Chadstad,10272,320541
2007,2,3,2,1,1637,1628,attached,434,0,TRUE,FALSE,TRUE,TRUE,9218,Weber Coves,,Chadstad,10272,343252
1984,1,3,2,0,1207,1262,attached,395,0,TRUE,FALSE,TRUE,TRUE,6254,Lambert Harbors,,Chadstad,10209,460784
1931,1,3,1,0,1279,1336,detached,214,0,FALSE,FALSE,FALSE,FALSE,5038,Glass Route,,Chadstad,10209,398008
1971,1,3,1,1,1157,1258,attached,447,0,FALSE,FALSE,TRUE,FALSE,5776,Keller Circles,,Chadstad,10209,400678
1983,2,3,2,1,1460,1461,attached,487,0,TRUE,TRUE,TRUE,TRUE,707,Gibbs Wells,,Chadstad,10209,450762
1989,2,3,2,1,1816,1813,attached,439,0,TRUE,FALSE,TRUE,TRUE,810,Dave Village,,Chadstad,10209,454102
1977,1,4,2,0,1363,1366,attached,436,0,TRUE,TRUE,TRUE,TRUE,934,Fuller Light,,Chadstad,10209,439410
1984,1,3,1,1,1110,1197,attached,480,0,TRUE,TRUE,TRUE,TRUE,21923,Perkins Orchard,,Chadstad,10272,201676
1978,1,3,1,1,1261,1262,attached,493,0,TRUE,FALSE,TRUE,TRUE,684,Jacob Walks,,Chadstad,10272,373968
1948,1,2,0,1,833,1104,none,0,0,FALSE,FALSE,FALSE,FALSE,9659,Allen Hills,,Chadstad,10272,454100
2008,1,2,1,0,753,749,none,0,0,FALSE,FALSE,TRUE,TRUE,9659,Allen Hills,,Chadstad,10272,454106
2010,2,3,2,1,2335,2373,attached,398,0,FALSE,FALSE,TRUE,TRUE,7878,Kim Drive,,Chadstad,10209,514202
2004,2,4,3,0,2706,2808,attached,530,0,TRUE,FALSE,TRUE,TRUE,25031,Bennett Rest,,Chadstad,10209,526891
2002,2,3,2,1,2067,2115,attached,400,0,TRUE,FALSE,TRUE,TRUE,545,Edward Crescent,,Chadstad,10209,485495
2003,2,3,2,1,2069,2110,attached,401,0,TRUE,FALSE,TRUE,TRUE,545,Nguyen Squares,,Chadstad,10209,491499
2003,2,3,2,1,2071,2109,attached,400,0,TRUE,FALSE,TRUE,TRUE,57168,Gallegos Views,,Chadstad,10209,492841
1959,1,4,2,0,1561,1558,attached,361,0,TRUE,FALSE,FALSE,FALSE,8343,Kim Mill,,Chadstad,10209,327219
2005,2,4,2,1,1687,1807,attached,499,0,TRUE,FALSE,TRUE,TRUE,22614,Barber Forest,,Chadstad,10272,385989
1984,1,4,1,1,1343,1420,attached,665,0,TRUE,TRUE,TRUE,TRUE,712,Rios Station,,Chadstad,10272,380643
1959,1,3,2,1,1662,1669,attached,490,254,TRUE,TRUE,TRUE,TRUE,948,Brooke Stream,,Chadstad,10272,387328
1949,2,3,1,1,998,1503,detached,403,0,FALSE,FALSE,FALSE,FALSE,5113,Elizabeth Mountains,,Chadstad,10272,307186
1953,1,3,1,0,1026,1042,attached,321,0,FALSE,FALSE,FALSE,FALSE,6256,Rios Station,,Chadstad,10272,248421
1972,1,3,2,1,1003,1004,attached,360,0,FALSE,FALSE,TRUE,TRUE,18051,Medina Gateway,,Chadstad,10272,333904
1971,1,4,2,0,1121,1116,attached,321,0,FALSE,TRUE,TRUE,TRUE,41226,Dyer Wells,,Chadstad,10272,347260
2012,2,3,2,1,2926,3063,attached,622,0,TRUE,FALSE,TRUE,TRUE,770,Jerry Mount,,Coletown,11631,590558
2011,2,3,2,1,1876,1955,attached,488,0,FALSE,FALSE,TRUE,TRUE,4939,Bryan Canyon,,Coletown,11631,604300
2012,1,3,1,1,1885,1956,attached,648,0,FALSE,FALSE,TRUE,TRUE,954,Matthew Canyon,,Coletown,11631,590564
2011,1,4,2,1,2361,2406,attached,641,0,TRUE,FALSE,TRUE,TRUE,39857,Boyd Common,,Coletown,11631,631764
2011,1,3,2,1,2363,2459,attached,601,0,FALSE,TRUE,TRUE,TRUE,895,Ryan Center,,Coletown,11631,721037
2008,2,4,3,0,3554,3711,attached,800,0,TRUE,FALSE,TRUE,TRUE,2151,Jessica Road,,Coletown,11631,810310
2006,1,3,2,0,2179,2238,attached,609,0,TRUE,FALSE,TRUE,TRUE,487,Steven Curve,,Port Jonathanborough,10250,445286
2009,1,4,2,0,1549,1596,attached,427,0,TRUE,FALSE,TRUE,TRUE,3627,Patricia Valleys,,Coletown,11631,586445
2007,2,3,2,1,2784,2901,attached,427,0,TRUE,FALSE,TRUE,TRUE,963,Kim Drive,,Coletown,11631,618031
2013,2,3,2,1,1520,1546,attached,449,0,FALSE,FALSE,TRUE,TRUE,333,Savannah Glen,,Coletown,11631,491678
2011,2,3,2,1,1460,1533,attached,447,0,FALSE,FALSE,TRUE,TRUE,40578,Patricia Villages,,Coletown,11631,494426
2014,1,4,2,1,2176,2320,attached,416,0,FALSE,FALSE,TRUE,TRUE,836,Patricia Valleys,,Coletown,11631,626275
2014,2,4,2,1,1895,2106,attached,437,0,FALSE,FALSE,TRUE,TRUE,770,Laura Mountains,,Coletown,11631,561721
2007,2,4,2,1,2538,2609,attached,566,0,TRUE,FALSE,TRUE,TRUE,926,April Loop,,Coletown,11631,635196
2008,2,5,3,0,2444,2459,attached,710,0,TRUE,FALSE,TRUE,TRUE,150,Debra Springs,,Coletown,11631,686696
2006,1,5,2,0,2554,2641,attached,584,0,TRUE,FALSE,TRUE,TRUE,19217,Silva Via,,Coletown,11631,645502
2006,1,3,2,1,2612,2641,attached,624,0,TRUE,FALSE,TRUE,TRUE,39,Harper Mills,,Coletown,11631,659228
2008,2,5,3,0,3803,3929,attached,792,0,TRUE,FALSE,TRUE,TRUE,13891,Webb Views,,Coletown,11631,805496
2010,1,3,2,0,2536,2738,attached,625,0,FALSE,TRUE,TRUE,TRUE,113,Veronica Parkways,,Coletown,11631,701807
2006,2,5,4,0,4050,4061,attached,645,0,TRUE,FALSE,TRUE,TRUE,70601,Higgins Inlet,,Coletown,11631,727898
2008,2,6,3,1,4317,4344,attached,627,0,TRUE,FALSE,TRUE,TRUE,30592,Steven Curve,,Coletown,11631,872110
2007,2,6,3,1,4309,4338,attached,628,0,TRUE,TRUE,TRUE,TRUE,13714,Carrie Orchard,,Coletown,11631,772534
2006,2,5,3,0,3663,3759,attached,871,0,TRUE,FALSE,TRUE,TRUE,5295,Jackson Valley,,Coletown,11631,734771
2005,1,3,2,0,2092,2285,attached,613,0,TRUE,FALSE,TRUE,TRUE,63937,Boyd Gardens,,Coletown,11631,477196
2003,2,5,3,0,3337,3407,attached,716,0,TRUE,FALSE,TRUE,TRUE,9550,Fernandez Harbors,,Coletown,11631,630387
2003,2,3,2,1,2565,2697,attached,592,0,TRUE,FALSE,TRUE,TRUE,8043,Laura Ports,,Coletown,11631,648243
2005,2,3,2,1,3197,3341,attached,619,0,TRUE,FALSE,TRUE,TRUE,318,Samuel Expressway,,Coletown,11631,711419
2002,2,4,2,1,2929,2973,attached,649,0,TRUE,FALSE,TRUE,TRUE,5147,Timothy Hills,,Coletown,11631,618034
1999,2,4,2,1,3469,3648,attached,652,0,TRUE,FALSE,TRUE,TRUE,11757,Brittany Village,,Coletown,11631,618032
2000,2,3,2,1,2996,3055,attached,643,0,TRUE,FALSE,TRUE,TRUE,86080,Carter Flat,,Coletown,11631,645498
1961,1,3,2,0,1862,1857,attached,660,0,FALSE,FALSE,FALSE,FALSE,192,Morales Village,,Coletown,11631,906446
1999,2,5,3,0,2739,2842,attached,610,0,TRUE,FALSE,TRUE,TRUE,31813,Eric Keys,,Coletown,11631,653741
1986,1,3,2,0,1964,2465,attached,525,0,TRUE,FALSE,TRUE,TRUE,211,Andrew Plaza,,Coletown,11631,672968
1958,1,3,1,1,1175,1208,attached,479,0,FALSE,FALSE,TRUE,FALSE,765,Edwards Extensions,,Chadstad,10209,370629
1960,1,4,1,1,1538,1571,attached,480,0,TRUE,TRUE,TRUE,FALSE,4475,Helen Island,,Chadstad,10209,412705
1961,1,4,1,1,1454,1766,attached,436,0,FALSE,FALSE,TRUE,FALSE,8676,Karen Road,,Chadstad,10209,434071
1960,1,5,1,1,1950,2021,attached,393,0,TRUE,FALSE,TRUE,TRUE,960,Jones Lights,,Chadstad,10209,307187
2002,2,4,2,1,1977,2077,attached,414,0,TRUE,FALSE,TRUE,TRUE,46673,Charles Landing,,Chadstad,10209,440746
2002,2,4,2,1,1977,2087,attached,420,0,TRUE,FALSE,TRUE,TRUE,8342,Alisha Forge,,Chadstad,10209,436074
2002,2,3,2,1,2504,2635,attached,595,0,TRUE,FALSE,TRUE,TRUE,76000,Chavez Hollow,,Chadstad,10209,304520
1982,1,2,2,0,1044,1039,none,0,398,FALSE,FALSE,TRUE,TRUE,28639,Williams River,3501,Scottberg,11500,688
1975,1,2,2,0,1435,1442,none,0,664,FALSE,FALSE,TRUE,TRUE,535,Jordan Points,2265,Jeffreyhaven,11558,21367
2005,1,3,2,0,1345,1342,attached,483,0,FALSE,FALSE,TRUE,TRUE,55138,Marquez Divide,3440,Lake Christinaport,11549,91852
1972,1,2,2,0,1445,1444,none,0,424,FALSE,FALSE,TRUE,FALSE,1493,Johnson Ville,3781,Jeffreyhaven,11558,18698
1991,1,2,1,0,913,963,attached,562,0,TRUE,TRUE,TRUE,TRUE,26950,Coleman Curve,,Hallfort,10979,283499
1984,2,4,2,1,2396,2568,attached,562,0,TRUE,FALSE,TRUE,TRUE,31068,John Lodge,,Hallfort,10979,375477
2005,1,4,2,0,1383,1385,none,0,0,FALSE,FALSE,TRUE,TRUE,108,Katie Island,257,Coletown,11631,109870
1971,1,2,2,0,1446,1441,none,0,716,FALSE,FALSE,TRUE,TRUE,63481,Megan Square,,East Amychester,11205,9705
2001,1,2,2,0,955,960,none,0,0,FALSE,FALSE,TRUE,FALSE,9393,Johnson Fort,962,Port Andrealand,11467,98880
1973,1,2,2,0,1443,1437,none,0,539,FALSE,FALSE,TRUE,FALSE,6175,Matthew Points,956,Jeffreyhaven,11558,36061
2001,1,2,2,0,1340,1348,none,0,0,FALSE,FALSE,TRUE,FALSE,9994,Daugherty Crest,793,Chadstad,10272,60103
1968,1,2,2,0,1368,1362,none,0,397,FALSE,FALSE,TRUE,TRUE,535,Jordan Points,182,Jeffreyhaven,11558,19365
1985,1,2,2,0,1251,1244,none,0,301,FALSE,FALSE,TRUE,FALSE,6289,Fitzgerald Key,2785,Jeffreyhaven,11913,18032
2000,1,3,2,0,1347,1813,none,0,0,FALSE,FALSE,TRUE,TRUE,3162,David Land,1026,Lake Carolyn,11140,52452
2000,1,3,2,0,1343,1819,none,0,0,FALSE,FALSE,TRUE,TRUE,3162,David Land,1026,Lake Carolyn,11140,34969
2002,1,3,2,0,1779,1787,none,0,304,FALSE,FALSE,TRUE,TRUE,3092,Kimberly Drive,1001,Chadstad,10808,173631
2002,1,2,2,0,1251,1245,none,0,440,FALSE,FALSE,TRUE,FALSE,507,Davies Centers,2350,Scottberg,11332,53564
1961,1,2,2,0,674,666,none,0,296,FALSE,FALSE,TRUE,FALSE,6917,Andrea Glen,3882,Jeffreyhaven,11913,6678
2003,1,3,2,0,1126,1126,none,0,477,FALSE,FALSE,TRUE,TRUE,7049,Paul Lake,,Lake Jack,11579,51594
1978,1,2,2,0,801,803,none,0,402,FALSE,FALSE,TRUE,TRUE,5349,Owens Cliffs,1655,Lake Christinaport,11203,29940
2005,1,2,2,0,2578,2586,attached,488,0,FALSE,FALSE,TRUE,FALSE,9611,Chelsea Lane,3099,East Janiceville,10006,190508
2005,1,2,2,0,1225,1219,none,0,0,FALSE,FALSE,TRUE,TRUE,51669,Matthew Points,3328,Jeffreyhaven,11913,66780
2005,1,2,1,0,960,958,none,0,0,FALSE,FALSE,TRUE,TRUE,11128,Benitez Terrace,2070,Scottberg,11500,27471
2005,1,2,2,0,1078,1080,none,0,397,FALSE,FALSE,TRUE,TRUE,9857,Sarah Lake,,East Amychester,11205,90093
1978,1,3,2,0,1534,1802,none,0,770,FALSE,FALSE,TRUE,TRUE,73604,Smith Mountain,,East Amychester,11205,6926
1964,1,2,1,0,508,897,none,0,301,FALSE,FALSE,TRUE,FALSE,63292,Sarah Lake,,East Amychester,11205,34651
2001,1,3,2,0,1145,1314,none,0,442,FALSE,FALSE,TRUE,TRUE,81486,Johnston Center,,Morrisport,10924,73975
1973,1,3,2,0,1338,1339,none,0,622,FALSE,FALSE,TRUE,TRUE,87830,Kennedy Ferry,1198,Chadstad,10209,26712
1976,1,2,2,0,1437,1676,none,0,303,FALSE,FALSE,TRUE,FALSE,3092,Kimberly Drive,2350,Chadstad,10808,82803
2002,1,2,2,0,1141,1147,none,0,296,FALSE,FALSE,TRUE,FALSE,36183,Bailey Haven,2186,Davidtown,11147,52924
1970,1,2,2,0,1037,1039,none,0,0,FALSE,FALSE,TRUE,FALSE,231,Michelle Streets,1034,East Janiceville,10006,5443
1975,1,2,2,0,1564,1565,none,0,303,FALSE,FALSE,TRUE,FALSE,495,Elizabeth Mountains,3693,Scottberg,11500,50128
1996,1,2,2,0,1197,1199,none,0,404,FALSE,FALSE,TRUE,FALSE,525,Jordan Points,2115,Jeffreyhaven,11558,50751
1965,1,1,1,0,693,690,none,0,0,FALSE,FALSE,TRUE,FALSE,16608,Carlos Terrace,253,Lake Christinaport,11549,1363
1976,1,2,2,0,1442,1440,none,0,602,FALSE,FALSE,TRUE,FALSE,495,Elizabeth Mountains,142,Scottberg,11500,17172
2002,1,2,2,0,2396,2390,attached,480,0,FALSE,FALSE,TRUE,TRUE,9611,Chelsea Lane,709,East Janiceville,10006,197315
2005,1,3,2,0,1273,1274,attached,398,0,FALSE,FALSE,TRUE,TRUE,54398,Mckenzie Trace,2862,West Lydia,10569,103950
1974,1,2,2,0,1541,1538,none,0,0,FALSE,FALSE,TRUE,TRUE,423,Martin Key,,Morrisport,10924,77868
2005,1,2,2,0,1438,1446,none,0,0,FALSE,FALSE,TRUE,FALSE,4846,Matthew Points,258,Jeffreyhaven,10346,32054
2005,1,3,2,0,1513,1509,none,0,0,FALSE,FALSE,TRUE,TRUE,92739,Sean Viaduct,2307,Chadstad,10752,120204
2004,1,3,2,0,1150,1158,none,0,577,FALSE,FALSE,TRUE,TRUE,879,Sarah Inlet,142,South Anthony,11353,47401
2007,1,2,2,0,1218,1225,none,0,400,FALSE,FALSE,TRUE,TRUE,738,Andrea Glen,675,Jeffreyhaven,11913,36061
2005,1,2,2,0,956,966,none,0,337,FALSE,FALSE,TRUE,TRUE,39472,Seth River,1279,Jeffreyhaven,11913,73459
1972,1,2,2,0,1037,1039,none,0,397,FALSE,FALSE,TRUE,FALSE,1493,Johnson Ville,2992,Jeffreyhaven,11558,10685
1977,1,2,2,0,1435,1534,none,0,662,FALSE,FALSE,TRUE,FALSE,70267,Misty Station,1902,Jeffreyhaven,10346,21370
1972,1,2,2,0,1444,1441,none,0,722,FALSE,FALSE,TRUE,TRUE,1922,Carolyn Avenue,,East Amychester,11205,67910
1973,1,2,2,0,963,955,none,0,0,FALSE,FALSE,TRUE,FALSE,3318,Clark Dale,365,Hallfort,10979,2517
2006,1,3,2,0,1670,1669,none,0,330,FALSE,FALSE,TRUE,TRUE,738,Andrea Glen,2212,Jeffreyhaven,11913,48749
2005,1,3,2,0,1453,1462,none,0,625,TRUE,FALSE,TRUE,TRUE,51669,Matthew Points,582,Jeffreyhaven,11913,69447
1979,1,2,2,0,1795,1799,none,0,0,FALSE,FALSE,TRUE,TRUE,495,Elizabeth Mountains,3106,Scottberg,11500,67297
2004,1,2,2,0,1574,1573,none,0,399,FALSE,FALSE,TRUE,FALSE,435,Andrea Glen,1971,Jeffreyhaven,11913,61435
1962,1,2,1,0,724,723,none,0,0,FALSE,FALSE,TRUE,FALSE,275,Morales Village,2313,East Janiceville,10006,4087
2005,1,2,2,0,1252,1243,none,0,404,FALSE,FALSE,TRUE,FALSE,507,Davies Centers,3556,Scottberg,11332,50815
1975,1,2,2,0,1756,1753,none,0,396,FALSE,FALSE,TRUE,TRUE,48217,Michelle Streets,1496,Chadstad,10272,66776
1978,1,2,1,0,1149,1149,none,0,397,FALSE,FALSE,TRUE,FALSE,6917,Andrea Glen,2233,Jeffreyhaven,11913,26048
1977,1,2,2,0,1047,1048,none,0,478,FALSE,FALSE,TRUE,TRUE,752,Roberts Junctions,,East Amychester,11205,48509
1978,1,2,2,0,1055,1051,none,0,480,FALSE,FALSE,TRUE,TRUE,752,Roberts Junctions,,East Amychester,11205,27717
1970,1,2,2,0,1368,1363,none,0,0,FALSE,FALSE,TRUE,TRUE,108,Katie Island,3501,Coletown,11631,63173
1967,1,2,1,0,796,867,none,0,756,FALSE,FALSE,TRUE,FALSE,81175,Matthew Points,751,Jeffreyhaven,11558,6010
1972,1,2,1,1,803,1054,none,0,396,FALSE,FALSE,TRUE,TRUE,21143,Thomas Extension,598,Jeffreyhaven,11913,7346
1974,1,3,2,0,1435,1443,none,0,717,FALSE,FALSE,TRUE,FALSE,5921,Stephanie Orchard,,East Amychester,11205,14552
1976,1,3,2,0,1343,1346,none,0,675,FALSE,FALSE,TRUE,TRUE,315,Michael Hills,2045,Lewishaven,11980,84008
2001,1,2,2,0,1301,1300,none,0,301,FALSE,FALSE,TRUE,FALSE,173,Jordan Points,2587,Jeffreyhaven,11558,34721
2001,1,2,2,0,1056,1055,none,0,304,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,790,West Gregoryview,10750,38107
1973,1,2,2,0,1146,1146,none,0,300,FALSE,FALSE,TRUE,FALSE,5415,Sean Coves,378,Chadstad,10752,1339
1974,1,3,2,0,1439,1444,none,0,443,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,1443,West Gregoryview,10750,31048
1974,1,2,2,0,1244,1253,none,0,717,FALSE,FALSE,TRUE,TRUE,83314,Nelson Canyon,,Lake Jack,11579,89960
2000,1,3,2,0,1452,1458,none,0,401,FALSE,FALSE,TRUE,TRUE,37462,Glover Courts,3885,Lake Jack,10825,105842
1993,1,2,2,0,1251,1252,none,0,507,FALSE,FALSE,TRUE,FALSE,2485,Dalton Oval,962,Jeffreyhaven,11913,58101
2000,1,3,2,0,1680,1686,none,0,398,FALSE,FALSE,TRUE,TRUE,5468,Little Bypass,3440,East Lucas,11911,75599
2000,1,2,2,0,1246,1250,none,0,401,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,382,West Gregoryview,10750,38106
1999,1,2,2,0,1257,1261,none,0,398,FALSE,FALSE,TRUE,FALSE,5415,Sean Coves,365,Chadstad,10752,66778
1970,1,2,2,0,1206,1206,none,0,399,FALSE,FALSE,TRUE,FALSE,5515,Mitchell Lodge,2543,Scottberg,11500,9612
2001,1,2,2,0,1173,1176,none,0,399,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,3950,West Gregoryview,10750,37397
1998,1,3,2,0,1469,1474,none,0,396,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,3797,West Gregoryview,10750,49393
1974,1,2,2,0,1080,1076,none,0,401,FALSE,FALSE,TRUE,TRUE,60554,Gonzalez Ridge,1319,West Lydia,10569,27088
1974,1,2,2,0,1435,1435,none,0,396,FALSE,FALSE,TRUE,TRUE,6175,Matthew Points,950,Jeffreyhaven,11558,3336
1977,1,2,2,0,789,797,none,0,397,FALSE,FALSE,TRUE,TRUE,525,Jordan Points,2587,Jeffreyhaven,11558,28051
1962,1,2,1,0,618,624,none,0,399,FALSE,FALSE,TRUE,FALSE,275,Morales Village,3971,East Janiceville,10006,8166
2000,1,2,2,0,1374,1370,none,0,401,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,1745,West Gregoryview,10750,29632
1999,1,2,2,0,1242,1249,none,0,400,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,2220,West Gregoryview,10750,39517
1979,1,2,2,0,1254,1242,none,0,398,FALSE,FALSE,TRUE,TRUE,5515,Mitchell Lodge,523,Scottberg,11500,9617
1979,1,2,2,0,1251,1245,none,0,403,FALSE,FALSE,TRUE,TRUE,80054,Robert Road,1827,Coletown,11927,8240
2000,1,3,2,0,1247,1249,none,0,397,FALSE,FALSE,TRUE,TRUE,92739,Sean Viaduct,3410,Chadstad,10752,120203
1967,1,2,1,1,796,796,none,0,336,FALSE,FALSE,TRUE,TRUE,92667,Rodriguez Mall,,Lake Jack,11579,41009
1998,1,3,2,0,1062,1055,none,0,439,FALSE,FALSE,TRUE,TRUE,87570,Johnston Plains,1561,Coletown,11927,52874
1977,1,2,2,0,804,806,none,0,400,FALSE,FALSE,TRUE,TRUE,915,Pruitt Spurs,3208,North Erinville,10537,54620
1972,1,3,2,0,1436,2094,none,0,723,FALSE,FALSE,TRUE,TRUE,65,James Groves,,Lake Jack,11579,19841
1978,1,2,2,0,1884,1882,none,0,302,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,626,West Gregoryview,10750,1409
1971,1,2,2,0,1695,1699,none,0,304,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,2948,West Gregoryview,10750,16933
1996,1,2,2,0,1349,1341,none,0,398,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,1676,West Gregoryview,10750,59267
1977,1,2,2,0,1487,1489,none,0,0,FALSE,FALSE,TRUE,TRUE,5415,Sean Coves,2220,Chadstad,10752,40067
1995,1,2,2,0,1179,1175,none,0,0,FALSE,FALSE,TRUE,TRUE,108,Katie Island,286,Coletown,11631,82408
1981,1,2,2,0,1157,1152,none,0,597,FALSE,FALSE,TRUE,TRUE,9604,Clark Dale,891,Hallfort,11982,12604
1968,1,2,2,0,1440,1438,none,0,201,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,282,West Gregoryview,10750,35283
1978,1,2,2,0,1119,1116,none,0,404,FALSE,FALSE,TRUE,TRUE,6175,Matthew Points,1951,Jeffreyhaven,11558,32051
1966,1,2,2,0,965,961,none,0,403,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,793,West Gregoryview,10750,4238
1991,1,2,2,0,1116,1190,attached,399,0,FALSE,FALSE,TRUE,TRUE,37462,Glover Courts,3971,Lake Jack,10825,95259
1971,1,3,2,0,1471,1479,none,0,760,FALSE,FALSE,TRUE,TRUE,7376,Michelle Streets,2992,East Janiceville,10006,68040
1968,1,2,2,0,1146,1152,none,0,402,FALSE,FALSE,TRUE,TRUE,60943,Jessica Highway,2823,West Gregoryview,10750,19051
1976,1,3,2,0,1346,1340,none,0,441,FALSE,FALSE,TRUE,TRUE,87830,Kennedy Ferry,2101,Chadstad,10209,70791
1995,1,2,2,0,1442,1445,attached,400,331,FALSE,FALSE,TRUE,TRUE,54398,Mckenzie Trace,3601,West Lydia,10569,100796
1994,1,3,1,1,2085,2088,attached,574,0,TRUE,FALSE,TRUE,TRUE,9611,Chelsea Lane,2666,East Janiceville,10006,134720
1970,1,2,1,0,670,669,none,0,203,FALSE,FALSE,TRUE,TRUE,68053,Lynch Square,2121,Fosterberg,11235,2825
1970,1,2,1,1,964,966,none,0,202,FALSE,FALSE,TRUE,TRUE,738,Andrea Glen,582,Jeffreyhaven,11913,10681
1974,1,2,2,0,1439,1445,none,0,424,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,2367,West Gregoryview,10750,25397
1971,1,2,2,0,1438,1442,none,0,349,FALSE,FALSE,TRUE,FALSE,60943,Jessica Highway,2666,West Gregoryview,10750,33872
1976,1,2,1,1,1247,1243,none,0,520,FALSE,FALSE,TRUE,TRUE,59242,Matthew Points,3905,Jeffreyhaven,10346,16031
1984,1,2,2,0,1435,1436,none,0,374,FALSE,FALSE,TRUE,TRUE,738,Andrea Glen,1341,Jeffreyhaven,11913,21371
1991,1,2,2,0,1666,1664,none,0,790,FALSE,FALSE,TRUE,TRUE,87830,Kennedy Ferry,1111,Chadstad,10209,73461
1987,1,3,2,0,1470,1482,none,0,752,FALSE,FALSE,TRUE,TRUE,55138,Marquez Divide,962,Lake Christinaport,11203,85051
1991,1,2,2,0,1547,1555,attached,438,0,FALSE,FALSE,TRUE,TRUE,1634,David Land,2285,Lake Carolyn,11140,41956
1990,1,2,2,0,1437,1434,detached,553,0,FALSE,FALSE,TRUE,TRUE,1634,David Land,2281,Lake Carolyn,11140,62934
1981,1,2,1,1,1295,1294,none,0,651,FALSE,FALSE,TRUE,TRUE,33700,Smith Expressway,721,Hallfort,10907,41580
1990,1,2,2,0,1436,1439,none,0,723,FALSE,FALSE,TRUE,TRUE,6289,Fitzgerald Key,3388,Jeffreyhaven,11913,32718
1989,1,2,2,0,1445,1434,none,0,717,FALSE,FALSE,TRUE,TRUE,6289,Fitzgerald Key,3388,Jeffreyhaven,11913,26712
1990,1,2,1,1,1341,1342,none,0,262,FALSE,FALSE,TRUE,TRUE,87830,Kennedy Ferry,1769,Chadstad,10209,65444
1961,1,1,1,0,506,496,none,0,643,FALSE,FALSE,FALSE,FALSE,2595,Williams River,2169,Scottberg,11500,1370
1989,1,2,2,0,1434,1436,detached,401,0,FALSE,FALSE,TRUE,TRUE,1634,David Land,3788,Lake Carolyn,11140,53846
1990,1,2,2,0,1445,1434,attached,397,0,FALSE,FALSE,TRUE,FALSE,54398,Mckenzie Trace,2376,West Lydia,10569,113402
1988,1,2,2,0,1442,1438,none,0,707,TRUE,FALSE,TRUE,TRUE,659,Andrea Glen,1834,Scottberg,11500,22663
1988,1,3,2,0,1148,1146,none,0,0,FALSE,FALSE,TRUE,TRUE,80977,Catherine Isle,408,West Gerald,10712,50396
1966,1,1,1,0,475,469,none,0,378,FALSE,FALSE,TRUE,FALSE,804,Solis Cape,582,East Janiceville,10006,676
1988,1,1,1,0,645,842,none,0,0,FALSE,FALSE,TRUE,TRUE,8639,Tony Islands,,Lake Jack,11579,13234
1989,1,2,2,0,1860,1856,attached,397,0,FALSE,FALSE,TRUE,TRUE,2282,Joshua Avenue,,East Amychester,11205,83159
1980,1,2,2,0,1153,1157,none,0,363,FALSE,FALSE,TRUE,FALSE,108,Katie Island,361,Coletown,11631,72790
